Fecha de la Plenaria,Nombre del Senador,Resultado
2017-11-23,Holguin Moreno Paola  Andrea,Si
2017-11-23,Macias Tovar Ernesto,No
2017-11-23,Mejia Mejia Carlos  Felipe,Si
2017-11-23,Ramos Maya Alfredo,Si
2017-11-23,Rangel  Suarez Alfredo,Si
2017-11-23,Tovar Rey Nohora  Stella,No
2017-11-23,Uribe Velez Alvaro,Si
2017-11-23,Valencia  Laserna Paloma,No
2017-11-23,Guerra  de la Espriella Maria del Rosario,No
2017-11-23,Amin Hernandez Jaime Alejandro,No
2017-11-23,Henriquez Pinedo Honorio Miguel,Si
2017-11-23,Amin Escaf Miguel,No
2017-11-23,Cabrera Baez Angel Custodio,Si
2017-11-23,Chamorro  Cruz William Jimmy,Si
2017-11-23,Garcia Zuccardi Andres,No
2017-11-23,Gnecco Zuleta Jose  Alfredo,Si
2017-11-23,Pulgar Daza Eduardo Enrique,No
2017-11-23,Villadiego Villadiego Sandra  Elena,No
2017-11-23,Rodriguez Rengifo Roosvelt,No
2017-11-27,Gechen Turbay  Jorge Eduardo,Si
2017-11-27,Vega  de Plazas Ruby Thania,Si
2017-11-27,Andrade Serrano Hernan Francisco,Si
2017-11-27,Asthon Giraldo Alvaro Antonio,Si
2017-11-27,Benedetti Villaneda Armando Alberto,Si
2017-11-27,Celis Carrillo Bernabe,Si
2017-11-27,Cepeda Sarabia Efrain Jose,Si
2017-11-27,Corzo Roman Juan Manuel,Si
2017-11-27,Char Chaljub Arturo,Si
2017-11-27,Duque Garcia Luis Fernando,No
2017-11-27,Enriquez Maya Carlos Eduardo,Si
2017-11-27,Enriquez Rosero Manuel Mesias,Si
2017-11-27,Galan Pachon Juan Manuel,Si
2017-11-27,Galvis Mendez Daira,Si
2017-11-27,Garcia Realpe Guillermo,Si
2017-11-27,Gerlein Echeverria Roberto,No
2017-11-27,Guerra de la Espriella Antonio del Cristo,Si
2017-11-27,Lopez Maya Alexander,Si
2017-11-27,Mora Jaramillo Manuel Guillermo,Si
2017-11-27,Name Cardozo Jose David,No
2017-11-27,Pedraza Gutierrez Jorge Hernando,No
2017-11-27,Restrepo Escobar Juan Carlos,Si
2017-11-27,Robledo Castillo Jorge Enrique,Si
2017-11-27,Rodriguez Sarmiento Milton Arlex,Si
2017-11-27,Sierra Grajales Luis Emilio,Si
2017-11-27,Velasco Chaves  Luis Fernando,No
2017-11-27,Aguilar Hurtado Nerthink Mauricio,Si
2017-11-27,Avirama Avirama Marco Anibal,Si
2017-11-27,Barreras Montealegre Roy Leonardo,Si
2017-11-27,Besaile Fayad Musa,No
2017-11-27,Elias Vidal Bernardo Miguel,No
2017-11-27,Hoyos Giraldo German Dario,Si
2017-11-27,Lizcano Arango Oscar Mauricio,Si
2017-11-27,Martinez Aristizabal Maritza,Si
2017-11-27,Garcia Burgos Nora Maria,Si
2017-11-27,Merheg Marun Juan Samy,Si
2017-11-27,Paredes Aguirre Myriam Alicia,Si
2017-11-27,Suarez Mira Olga Lucia,Si
2017-11-27,Tamayo Tamayo Fernando Eustacio,No
2017-11-27,Casado de Lopez Arleth Patricia,Si
2017-11-27,Delgado Ruiz Edinson,Si
2017-11-27,Duran Barrera Jaime Enrique,Si
2017-11-27,Garcia Turbay Lidio,Si
2017-11-27,Santos Marin Guillermo Antonio,Si
2017-11-27,Villalba Mosquera Rodrigo,Si
2017-11-27,Correa Jimenez Antonio Jose,Si
2017-11-27,Garcia Romero Teresita,Si
2017-11-27,Guerra Sotto Julio Miguel,Si
2017-11-27,Motoa Solarte Carlos Fernando,No
2017-11-27,Name Ivan Leonidas,Si
2017-11-27,Vega Quiroz Doris Clemencia,Si
2017-11-27,Andrade Casama Luis Evelis,Si
2017-11-27,Castilla Salazar Jesus Alberto,No
2017-11-27,Cepeda Castro Ivan,Si
2017-11-27,Niño Avendaño Senen Segundo,Si
2017-11-27,Lopez Hernandez Claudia Nayibe,Si
2017-11-27,Navarro Wolff Antonio Jose,Si
2017-11-27,Ospina Gomez Jorge Ivan,Si
2017-11-27,Prieto Riveros Jorge Eliecer,No
2017-11-27,Dusan Albin Velez Trujillo,Si
2017-11-27,Martinez Rosales Rosmery,Si
2017-11-27,Varon Cotrino German,Si
2017-11-27,Alvarez Montenegro Javier Tato,No
2017-11-27,Cristo Bustos Andres,Si
2017-11-27,Fernandez Alcocer Mario Alberto,No
2017-11-27,Gaviria Correa Sofia Alejandra,Si
2017-11-27,Morales Hoyos Viviane,Si
2017-11-27,Serpa Uribe Horacio,Si
2017-11-27,Acuña  Diaz Laureano Augusto,No
2017-11-27,Blel Scaf Nadya Georgette,Si
2017-11-27,Delgado Martinez Javier Mauricio,Si
2017-11-27,Gomez Jimenez Juan Diego,Si
2017-11-27,Osorio  Salgado Nidia Marcela,No
2017-11-27,Pestana Rojas Yamina del Carmen,Si
2017-11-27,Araujo Rumie Fernando Nicolas,Si
2017-11-27,Bustamante Garcia Everth,Si
2017-11-27,Cabrales Castillo Daniel  Alberto,Si
2017-11-27,Castañeda Serrano Orlando,Si
2017-11-27,Correa  Borrero Susana,Si
2017-11-27,Duque Marquez Ivan,Si
2017-11-27,Gaviria Velez Jose  Obdulio,Si
2017-11-27,Baron Neira Leon Rigoberto,Si
2017-11-27,Holguin Moreno Paola  Andrea,No
2017-11-27,Macias Tovar Ernesto,Si
2017-11-27,Mejia Mejia Carlos  Felipe,Si
2017-11-27,Ramos Maya Alfredo,Si
2017-11-27,Rangel  Suarez Alfredo,Si
2017-11-27,Tovar Rey Nohora  Stella,Si
2017-11-27,Uribe Velez Alvaro,Si
2017-11-27,Valencia  Laserna Paloma,Si
2017-11-27,Guerra  de la Espriella Maria del Rosario,Si
2017-11-27,Amin Hernandez Jaime Alejandro,Si
2017-11-27,Henriquez Pinedo Honorio Miguel,Si
2017-11-27,Amin Escaf Miguel,Si
2017-11-27,Cabrera Baez Angel Custodio,Si
2017-11-27,Chamorro  Cruz William Jimmy,Si
2017-11-27,Garcia Zuccardi Andres,Si
2017-11-27,Gnecco Zuleta Jose  Alfredo,Si
2017-11-27,Pulgar Daza Eduardo Enrique,Si
2017-11-27,Villadiego Villadiego Sandra  Elena,No
2017-11-27,Rodriguez Rengifo Roosvelt,Si
2017-11-28,Gechen Turbay  Jorge Eduardo,Si
2017-11-28,Vega  de Plazas Ruby Thania,Si
2017-11-28,Andrade Serrano Hernan Francisco,Si
2017-11-28,Asthon Giraldo Alvaro Antonio,No
2017-11-28,Benedetti Villaneda Armando Alberto,Si
2017-11-28,Celis Carrillo Bernabe,Si
2017-11-28,Cepeda Sarabia Efrain Jose,Si
2017-11-28,Corzo Roman Juan Manuel,Si
2017-11-28,Char Chaljub Arturo,Si
2017-11-28,Duque Garcia Luis Fernando,Si
2017-11-28,Enriquez Maya Carlos Eduardo,Si
2017-11-28,Enriquez Rosero Manuel Mesias,Si
2017-11-28,Galan Pachon Juan Manuel,Si
2017-11-28,Galvis Mendez Daira,Si
2017-11-28,Garcia Realpe Guillermo,Si
2017-11-28,Gerlein Echeverria Roberto,Si
2017-11-28,Guerra de la Espriella Antonio del Cristo,Si
2017-11-28,Lopez Maya Alexander,Si
2017-11-28,Mora Jaramillo Manuel Guillermo,Si
2017-11-28,Name Cardozo Jose David,No
2017-11-28,Pedraza Gutierrez Jorge Hernando,Si
2017-11-28,Restrepo Escobar Juan Carlos,Si
2017-11-28,Robledo Castillo Jorge Enrique,Si
2017-11-28,Rodriguez Sarmiento Milton Arlex,Si
2017-11-28,Sierra Grajales Luis Emilio,Si
2017-11-28,Velasco Chaves  Luis Fernando,Si
2017-11-28,Aguilar Hurtado Nerthink Mauricio,Si
2017-11-28,Avirama Avirama Marco Anibal,Si
2017-11-28,Barreras Montealegre Roy Leonardo,Si
2017-11-28,Besaile Fayad Musa,No
2017-11-28,Elias Vidal Bernardo Miguel,No
2017-11-28,Hoyos Giraldo German Dario,Si
2017-11-28,Lizcano Arango Oscar Mauricio,Si
2017-11-28,Martinez Aristizabal Maritza,Si
2017-11-28,Garcia Burgos Nora Maria,Si
2017-11-28,Merheg Marun Juan Samy,Si
2017-11-28,Paredes Aguirre Myriam Alicia,Si
2017-11-28,Suarez Mira Olga Lucia,Si
2017-11-28,Tamayo Tamayo Fernando Eustacio,Si
2017-11-28,Casado de Lopez Arleth Patricia,Si
2017-11-28,Delgado Ruiz Edinson,Si
2017-11-28,Duran Barrera Jaime Enrique,Si
2017-11-28,Garcia Turbay Lidio,Si
2017-11-28,Santos Marin Guillermo Antonio,Si
2017-11-28,Villalba Mosquera Rodrigo,Si
2017-11-28,Correa Jimenez Antonio Jose,Si
2017-11-28,Garcia Romero Teresita,Si
2017-11-28,Guerra Sotto Julio Miguel,No
2017-11-28,Motoa Solarte Carlos Fernando,Si
2017-11-28,Name Ivan Leonidas,Si
2017-11-28,Vega Quiroz Doris Clemencia,Si
2017-11-28,Andrade Casama Luis Evelis,Si
2017-11-28,Castilla Salazar Jesus Alberto,Si
2017-11-28,Cepeda Castro Ivan,Si
2017-11-28,Niño Avendaño Senen Segundo,Si
2017-11-28,Lopez Hernandez Claudia Nayibe,Si
2017-11-28,Navarro Wolff Antonio Jose,Si
2017-11-28,Ospina Gomez Jorge Ivan,Si
2017-11-28,Prieto Riveros Jorge Eliecer,No
2017-11-28,Dusan Albin Velez Trujillo,Si
2017-11-28,Martinez Rosales Rosmery,Si
2017-11-28,Varon Cotrino German,Si
2017-11-28,Alvarez Montenegro Javier Tato,Si
2017-11-28,Cristo Bustos Andres,Si
2017-11-28,Fernandez Alcocer Mario Alberto,Si
2017-11-28,Gaviria Correa Sofia Alejandra,Si
2017-11-28,Morales Hoyos Viviane,No
2017-11-28,Serpa Uribe Horacio,Si
2017-11-28,Acuña  Diaz Laureano Augusto,Si
2017-11-28,Blel Scaf Nadya Georgette,Si
2017-11-28,Delgado Martinez Javier Mauricio,Si
2017-11-28,Gomez Jimenez Juan Diego,Si
2017-11-28,Osorio  Salgado Nidia Marcela,Si
2017-11-28,Pestana Rojas Yamina del Carmen,No
2017-11-28,Araujo Rumie Fernando Nicolas,Si
2017-11-28,Bustamante Garcia Everth,Si
2017-11-28,Cabrales Castillo Daniel  Alberto,Si
2017-11-28,Castañeda Serrano Orlando,Si
2017-11-28,Correa  Borrero Susana,Si
2017-11-28,Duque Marquez Ivan,Si
2017-11-28,Gaviria Velez Jose  Obdulio,Si
2017-11-28,Baron Neira Leon Rigoberto,Si
2017-11-28,Holguin Moreno Paola  Andrea,Si
2017-11-28,Macias Tovar Ernesto,Si
2017-11-28,Mejia Mejia Carlos  Felipe,Si
2017-11-28,Ramos Maya Alfredo,Si
2017-11-28,Rangel  Suarez Alfredo,Si
2017-11-28,Tovar Rey Nohora  Stella,Si
2017-11-28,Uribe Velez Alvaro,Si
2017-11-28,Valencia  Laserna Paloma,Si
2017-11-28,Guerra  de la Espriella Maria del Rosario,Si
2017-11-28,Amin Hernandez Jaime Alejandro,Si
2017-11-28,Henriquez Pinedo Honorio Miguel,Si
2017-11-28,Amin Escaf Miguel,Si
2017-11-28,Cabrera Baez Angel Custodio,Si
2017-11-28,Chamorro  Cruz William Jimmy,Si
2017-11-28,Garcia Zuccardi Andres,Si
2017-11-28,Gnecco Zuleta Jose  Alfredo,Si
2017-11-28,Pulgar Daza Eduardo Enrique,Si
2017-11-28,Villadiego Villadiego Sandra  Elena,Si
2017-11-28,Rodriguez Rengifo Roosvelt,Si
2017-11-29,Gechen Turbay  Jorge Eduardo,Si
2017-11-29,Vega  de Plazas Ruby Thania,Si
2017-11-29,Andrade Serrano Hernan Francisco,Si
2017-11-29,Asthon Giraldo Alvaro Antonio,No
2017-11-29,Benedetti Villaneda Armando Alberto,Si
2017-11-29,Celis Carrillo Bernabe,Si
2017-11-29,Cepeda Sarabia Efrain Jose,Si
2017-11-29,Corzo Roman Juan Manuel,Si
2017-11-29,Char Chaljub Arturo,Si
2017-11-29,Duque Garcia Luis Fernando,Si
2017-11-29,Enriquez Maya Carlos Eduardo,Si
2017-11-29,Enriquez Rosero Manuel Mesias,Si
2017-11-29,Galan Pachon Juan Manuel,Si
2017-11-29,Galvis Mendez Daira,Si
2017-11-29,Garcia Realpe Guillermo,Si
2017-11-29,Gerlein Echeverria Roberto,Si
2017-11-29,Guerra de la Espriella Antonio del Cristo,Si
2017-11-29,Lopez Maya Alexander,Si
2017-11-29,Mora Jaramillo Manuel Guillermo,Si
2017-11-29,Name Cardozo Jose David,Si
2017-11-29,Pedraza Gutierrez Jorge Hernando,Si
2017-11-29,Restrepo Escobar Juan Carlos,Si
2017-11-29,Robledo Castillo Jorge Enrique,Si
2017-11-29,Rodriguez Sarmiento Milton Arlex,Si
2017-11-29,Sierra Grajales Luis Emilio,Si
2017-11-29,Velasco Chaves  Luis Fernando,Si
2017-11-29,Aguilar Hurtado Nerthink Mauricio,Si
2017-11-29,Avirama Avirama Marco Anibal,Si
2017-11-29,Barreras Montealegre Roy Leonardo,Si
2017-11-29,Besaile Fayad Musa,No
2017-11-29,Elias Vidal Bernardo Miguel,No
2017-11-29,Hoyos Giraldo German Dario,Si
2017-11-29,Lizcano Arango Oscar Mauricio,Si
2017-11-29,Martinez Aristizabal Maritza,Si
2017-11-29,Garcia Burgos Nora Maria,Si
2017-11-29,Merheg Marun Juan Samy,Si
2017-11-29,Paredes Aguirre Myriam Alicia,Si
2017-11-29,Suarez Mira Olga Lucia,Si
2017-11-29,Tamayo Tamayo Fernando Eustacio,Si
2017-11-29,Casado de Lopez Arleth Patricia,Si
2017-11-29,Delgado Ruiz Edinson,Si
2017-11-29,Duran Barrera Jaime Enrique,Si
2017-11-29,Garcia Turbay Lidio,Si
2017-11-29,Santos Marin Guillermo Antonio,Si
2017-11-29,Villalba Mosquera Rodrigo,Si
2017-11-29,Correa Jimenez Antonio Jose,Si
2017-11-29,Garcia Romero Teresita,Si
2017-11-29,Guerra Sotto Julio Miguel,Si
2017-11-29,Motoa Solarte Carlos Fernando,Si
2017-11-29,Name Ivan Leonidas,Si
2017-11-29,Vega Quiroz Doris Clemencia,Si
2017-11-29,Andrade Casama Luis Evelis,Si
2017-11-29,Castilla Salazar Jesus Alberto,Si
2017-11-29,Cepeda Castro Ivan,Si
2017-11-29,Niño Avendaño Senen Segundo,Si
2017-11-29,Lopez Hernandez Claudia Nayibe,Si
2017-11-29,Navarro Wolff Antonio Jose,Si
2017-11-29,Ospina Gomez Jorge Ivan,Si
2017-11-29,Prieto Riveros Jorge Eliecer,No
2017-11-29,Dusan Albin Velez Trujillo,Si
2017-11-29,Martinez Rosales Rosmery,Si
2017-11-29,Varon Cotrino German,Si
2017-11-29,Alvarez Montenegro Javier Tato,Si
2017-11-29,Cristo Bustos Andres,Si
2017-11-29,Fernandez Alcocer Mario Alberto,Si
2017-11-29,Gaviria Correa Sofia Alejandra,Si
2017-11-29,Morales Hoyos Viviane,Si
2017-11-29,Serpa Uribe Horacio,Si
2017-11-29,Acuña  Diaz Laureano Augusto,Si
2017-11-29,Blel Scaf Nadya Georgette,Si
2017-11-29,Delgado Martinez Javier Mauricio,No
2017-11-29,Gomez Jimenez Juan Diego,Si
2017-11-29,Osorio  Salgado Nidia Marcela,Si
2017-11-29,Pestana Rojas Yamina del Carmen,Si
2017-11-29,Araujo Rumie Fernando Nicolas,Si
2017-11-29,Bustamante Garcia Everth,Si
2017-11-29,Cabrales Castillo Daniel  Alberto,Si
2017-11-29,Castañeda Serrano Orlando,Si
2017-11-29,Correa  Borrero Susana,Si
2017-11-29,Duque Marquez Ivan,Si
2017-11-29,Gaviria Velez Jose  Obdulio,Si
2017-11-29,Baron Neira Leon Rigoberto,Si
2017-11-29,Holguin Moreno Paola  Andrea,Si
2017-11-29,Macias Tovar Ernesto,Si
2017-11-29,Mejia Mejia Carlos  Felipe,Si
2017-11-29,Ramos Maya Alfredo,Si
2017-11-29,Rangel  Suarez Alfredo,Si
2017-11-29,Tovar Rey Nohora  Stella,Si
2017-11-29,Uribe Velez Alvaro,Si
2017-11-29,Valencia  Laserna Paloma,Si
2017-11-29,Guerra  de la Espriella Maria del Rosario,Si
2017-11-29,Amin Hernandez Jaime Alejandro,Si
2017-11-29,Henriquez Pinedo Honorio Miguel,Si
2017-11-29,Amin Escaf Miguel,Si
2017-11-29,Cabrera Baez Angel Custodio,Si
2017-11-29,Chamorro  Cruz William Jimmy,Si
2017-11-29,Garcia Zuccardi Andres,Si
2017-11-29,Gnecco Zuleta Jose  Alfredo,Si
2017-11-29,Pulgar Daza Eduardo Enrique,Si
2017-11-29,Villadiego Villadiego Sandra  Elena,Si
2017-11-29,Rodriguez Rengifo Roosvelt,Si
2017-11-30,Gechen Turbay  Jorge Eduardo,Si
2017-11-30,Vega  de Plazas Ruby Thania,Si
2017-11-30,Andrade Serrano Hernan Francisco,Si
2017-11-30,Asthon Giraldo Alvaro Antonio,No
2017-11-30,Benedetti Villaneda Armando Alberto,Si
2017-11-30,Celis Carrillo Bernabe,Si
2017-11-30,Cepeda Sarabia Efrain Jose,Si
2017-11-30,Corzo Roman Juan Manuel,Si
2017-11-30,Char Chaljub Arturo,Si
2017-11-30,Duque Garcia Luis Fernando,Si
2017-11-30,Enriquez Maya Carlos Eduardo,Si
2017-11-30,Enriquez Rosero Manuel Mesias,Si
2017-11-30,Galan Pachon Juan Manuel,Si
2017-11-30,Galvis Mendez Daira,Si
2017-11-30,Garcia Realpe Guillermo,Si
2017-11-30,Gerlein Echeverria Roberto,Si
2017-11-30,Guerra de la Espriella Antonio del Cristo,Si
2017-11-30,Lopez Maya Alexander,Si
2017-11-30,Mora Jaramillo Manuel Guillermo,Si
2017-11-30,Name Cardozo Jose David,Si
2017-11-30,Pedraza Gutierrez Jorge Hernando,Si
2017-11-30,Restrepo Escobar Juan Carlos,Si
2017-11-30,Robledo Castillo Jorge Enrique,Si
2017-11-30,Rodriguez Sarmiento Milton Arlex,Si
2017-11-30,Sierra Grajales Luis Emilio,Si
2017-11-30,Velasco Chaves  Luis Fernando,No
2017-11-30,Aguilar Hurtado Nerthink Mauricio,No
2017-11-30,Avirama Avirama Marco Anibal,Si
2017-11-30,Barreras Montealegre Roy Leonardo,Si
2017-11-30,Besaile Fayad Musa,No
2017-11-30,Elias Vidal Bernardo Miguel,No
2017-11-30,Hoyos Giraldo German Dario,Si
2017-11-30,Lizcano Arango Oscar Mauricio,Si
2017-11-30,Martinez Aristizabal Maritza,Si
2017-11-30,Garcia Burgos Nora Maria,Si
2017-11-30,Merheg Marun Juan Samy,Si
2017-11-30,Paredes Aguirre Myriam Alicia,Si
2017-11-30,Suarez Mira Olga Lucia,Si
2017-11-30,Tamayo Tamayo Fernando Eustacio,No
2017-11-30,Casado de Lopez Arleth Patricia,Si
2017-11-30,Delgado Ruiz Edinson,Si
2017-11-30,Duran Barrera Jaime Enrique,Si
2017-11-30,Garcia Turbay Lidio,Si
2017-11-30,Santos Marin Guillermo Antonio,Si
2017-11-30,Villalba Mosquera Rodrigo,Si
2017-11-30,Correa Jimenez Antonio Jose,Si
2017-11-30,Garcia Romero Teresita,Si
2017-11-30,Guerra Sotto Julio Miguel,No
2017-11-30,Motoa Solarte Carlos Fernando,Si
2017-11-30,Name Ivan Leonidas,Si
2017-11-30,Vega Quiroz Doris Clemencia,Si
2017-11-30,Andrade Casama Luis Evelis,Si
2017-11-30,Castilla Salazar Jesus Alberto,Si
2017-11-30,Cepeda Castro Ivan,Si
2017-11-30,Niño Avendaño Senen Segundo,Si
2017-11-30,Lopez Hernandez Claudia Nayibe,Si
2017-11-30,Navarro Wolff Antonio Jose,Si
2017-11-30,Ospina Gomez Jorge Ivan,Si
2017-11-30,Prieto Riveros Jorge Eliecer,Si
2017-11-30,Dusan Albin Velez Trujillo,Si
2017-11-30,Martinez Rosales Rosmery,Si
2017-11-30,Varon Cotrino German,Si
2017-11-30,Alvarez Montenegro Javier Tato,Si
2017-11-30,Cristo Bustos Andres,Si
2017-11-30,Fernandez Alcocer Mario Alberto,Si
2017-11-30,Gaviria Correa Sofia Alejandra,Si
2017-11-30,Morales Hoyos Viviane,Si
2017-11-30,Serpa Uribe Horacio,Si
2017-11-30,Acuña  Diaz Laureano Augusto,Si
2017-11-30,Blel Scaf Nadya Georgette,No
2017-11-30,Delgado Martinez Javier Mauricio,Si
2017-11-30,Gomez Jimenez Juan Diego,Si
2017-11-30,Osorio  Salgado Nidia Marcela,Si
2017-11-30,Pestana Rojas Yamina del Carmen,Si
2017-11-30,Araujo Rumie Fernando Nicolas,Si
2017-11-30,Bustamante Garcia Everth,Si
2017-11-30,Cabrales Castillo Daniel  Alberto,Si
2017-11-30,Castañeda Serrano Orlando,Si
2017-11-30,Correa  Borrero Susana,Si
2017-11-30,Duque Marquez Ivan,Si
2017-11-30,Gaviria Velez Jose  Obdulio,Si
2017-11-30,Baron Neira Leon Rigoberto,Si
2017-11-30,Holguin Moreno Paola  Andrea,Si
2017-11-30,Macias Tovar Ernesto,Si
2017-11-30,Mejia Mejia Carlos  Felipe,Si
2017-11-30,Ramos Maya Alfredo,Si
2017-11-30,Rangel  Suarez Alfredo,Si
2017-11-30,Tovar Rey Nohora  Stella,No
2017-11-30,Uribe Velez Alvaro,Si
2017-11-30,Valencia  Laserna Paloma,Si
2017-11-30,Guerra  de la Espriella Maria del Rosario,No
2017-11-30,Amin Hernandez Jaime Alejandro,Si
2017-11-30,Henriquez Pinedo Honorio Miguel,Si
2017-11-30,Amin Escaf Miguel,Si
2017-11-30,Cabrera Baez Angel Custodio,Si
2017-11-30,Chamorro  Cruz William Jimmy,Si
2017-11-30,Garcia Zuccardi Andres,Si
2017-11-30,Gnecco Zuleta Jose  Alfredo,No
2017-11-30,Pulgar Daza Eduardo Enrique,No
2017-11-30,Villadiego Villadiego Sandra  Elena,No
2017-11-30,Rodriguez Rengifo Roosvelt,Si
2017-12-05,Gechen Turbay  Jorge Eduardo,Si
2017-12-05,Vega  de Plazas Ruby Thania,Si
2017-12-05,Andrade Serrano Hernan Francisco,No
2017-12-05,Asthon Giraldo Alvaro Antonio,Si
2017-12-05,Benedetti Villaneda Armando Alberto,Si
2017-12-05,Celis Carrillo Bernabe,Si
2017-12-05,Cepeda Sarabia Efrain Jose,Si
2017-12-05,Corzo Roman Juan Manuel,Si
2017-12-05,Char Chaljub Arturo,Si
2017-12-05,Duque Garcia Luis Fernando,Si
2017-12-05,Enriquez Maya Carlos Eduardo,Si
2017-12-05,Enriquez Rosero Manuel Mesias,Si
2017-12-05,Galan Pachon Juan Manuel,Si
2017-12-05,Galvis Mendez Daira,Si
2017-12-05,Garcia Realpe Guillermo,Si
2017-12-05,Gerlein Echeverria Roberto,No
2017-12-05,Guerra de la Espriella Antonio del Cristo,Si
2017-12-05,Lopez Maya Alexander,Si
2017-12-05,Mora Jaramillo Manuel Guillermo,Si
2017-12-05,Name Cardozo Jose David,No
2017-12-05,Pedraza Gutierrez Jorge Hernando,Si
2017-12-05,Restrepo Escobar Juan Carlos,Si
2017-12-05,Robledo Castillo Jorge Enrique,Si
2017-12-05,Rodriguez Sarmiento Milton Arlex,Si
2017-12-05,Sierra Grajales Luis Emilio,Si
2017-12-05,Velasco Chaves  Luis Fernando,Si
2017-12-05,Aguilar Hurtado Nerthink Mauricio,Si
2017-12-05,Avirama Avirama Marco Anibal,Si
2017-12-05,Barreras Montealegre Roy Leonardo,Si
2017-12-05,Besaile Fayad Musa,No
2017-12-05,Elias Vidal Bernardo Miguel,No
2017-12-05,Hoyos Giraldo German Dario,Si
2017-12-05,Lizcano Arango Oscar Mauricio,Si
2017-12-05,Martinez Aristizabal Maritza,Si
2017-12-05,Garcia Burgos Nora Maria,Si
2017-12-05,Merheg Marun Juan Samy,Si
2017-12-05,Paredes Aguirre Myriam Alicia,Si
2017-12-05,Suarez Mira Olga Lucia,Si
2017-12-05,Tamayo Tamayo Fernando Eustacio,Si
2017-12-05,Casado de Lopez Arleth Patricia,Si
2017-12-05,Delgado Ruiz Edinson,Si
2017-12-05,Duran Barrera Jaime Enrique,Si
2017-12-05,Garcia Turbay Lidio,No
2017-12-05,Santos Marin Guillermo Antonio,Si
2017-12-05,Villalba Mosquera Rodrigo,Si
2017-12-05,Correa Jimenez Antonio Jose,Si
2017-12-05,Garcia Romero Teresita,Si
2017-12-05,Guerra Sotto Julio Miguel,Si
2017-12-05,Motoa Solarte Carlos Fernando,Si
2017-12-05,Name Ivan Leonidas,Si
2017-12-05,Vega Quiroz Doris Clemencia,Si
2017-12-05,Andrade Casama Luis Evelis,Si
2017-12-05,Castilla Salazar Jesus Alberto,Si
2017-12-05,Cepeda Castro Ivan,Si
2017-12-05,Niño Avendaño Senen Segundo,Si
2017-12-05,Lopez Hernandez Claudia Nayibe,Si
2017-12-05,Navarro Wolff Antonio Jose,Si
2017-12-05,Ospina Gomez Jorge Ivan,Si
2017-12-05,Prieto Riveros Jorge Eliecer,No
2017-12-05,Dusan Albin Velez Trujillo,Si
2017-12-05,Martinez Rosales Rosmery,Si
2017-12-05,Varon Cotrino German,Si
2017-12-05,Alvarez Montenegro Javier Tato,No
2017-12-05,Cristo Bustos Andres,Si
2017-12-05,Fernandez Alcocer Mario Alberto,No
2017-12-05,Gaviria Correa Sofia Alejandra,Si
2017-12-05,Morales Hoyos Viviane,Si
2017-12-05,Serpa Uribe Horacio,Si
2017-12-05,Acuña  Diaz Laureano Augusto,Si
2017-12-05,Blel Scaf Nadya Georgette,Si
2017-12-05,Delgado Martinez Javier Mauricio,Si
2017-12-05,Gomez Jimenez Juan Diego,Si
2017-12-05,Osorio  Salgado Nidia Marcela,Si
2017-12-05,Pestana Rojas Yamina del Carmen,Si
2017-12-05,Araujo Rumie Fernando Nicolas,Si
2017-12-05,Bustamante Garcia Everth,Si
2017-12-05,Cabrales Castillo Daniel  Alberto,Si
2017-12-05,Castañeda Serrano Orlando,Si
2017-12-05,Correa  Borrero Susana,Si
2017-12-05,Duque Marquez Ivan,Si
2017-12-05,Gaviria Velez Jose  Obdulio,Si
2017-12-05,Baron Neira Leon Rigoberto,Si
2017-12-05,Holguin Moreno Paola  Andrea,Si
2017-12-05,Macias Tovar Ernesto,Si
2017-12-05,Mejia Mejia Carlos  Felipe,Si
2017-12-05,Ramos Maya Alfredo,Si
2017-12-05,Rangel  Suarez Alfredo,Si
2017-12-05,Tovar Rey Nohora  Stella,Si
2017-12-05,Uribe Velez Alvaro,Si
2017-12-05,Valencia  Laserna Paloma,Si
2017-12-05,Guerra  de la Espriella Maria del Rosario,Si
2017-12-05,Amin Hernandez Jaime Alejandro,Si
2017-12-05,Henriquez Pinedo Honorio Miguel,Si
2017-12-05,Amin Escaf Miguel,Si
2017-12-05,Cabrera Baez Angel Custodio,Si
2017-12-05,Chamorro  Cruz William Jimmy,Si
2017-12-05,Garcia Zuccardi Andres,Si
2017-12-05,Gnecco Zuleta Jose  Alfredo,Si
2017-12-05,Pulgar Daza Eduardo Enrique,Si
2017-12-05,Villadiego Villadiego Sandra  Elena,No
2017-12-05,Rodriguez Rengifo Roosvelt,Si
2017-12-06,Gechen Turbay  Jorge Eduardo,Si
2017-12-06,Vega  de Plazas Ruby Thania,Si
2017-12-06,Andrade Serrano Hernan Francisco,Si
2017-12-06,Asthon Giraldo Alvaro Antonio,Si
2017-12-06,Benedetti Villaneda Armando Alberto,No
2017-12-06,Celis Carrillo Bernabe,Si
2017-12-06,Cepeda Sarabia Efrain Jose,Si
2017-12-06,Corzo Roman Juan Manuel,Si
2017-12-06,Char Chaljub Arturo,No
2017-12-06,Duque Garcia Luis Fernando,Si
2017-12-06,Enriquez Maya Carlos Eduardo,Si
2017-12-06,Enriquez Rosero Manuel Mesias,Si
2017-12-06,Galan Pachon Juan Manuel,Si
2017-12-06,Galvis Mendez Daira,Si
2017-12-06,Garcia Realpe Guillermo,Si
