name,Fecha,Sexo,CantidadTotal
Amenazas,31/01/2018,-,1
Amenazas,31/01/2018,FEMENINO,55
Amenazas,31/01/2018,MASCULINO,55
Amenazas,01/02/2018,-,1
Amenazas,01/02/2018,FEMENINO,45
Amenazas,01/02/2018,MASCULINO,56
Amenazas,02/02/2018,FEMENINO,48
Amenazas,02/02/2018,MASCULINO,64
Amenazas,03/02/2018,-,1
Amenazas,03/02/2018,FEMENINO,37
Amenazas,03/02/2018,MASCULINO,29
Amenazas,04/02/2018,FEMENINO,40
Amenazas,04/02/2018,MASCULINO,47
Amenazas,05/02/2018,FEMENINO,48
Amenazas,05/02/2018,MASCULINO,61
Amenazas,06/02/2018,FEMENINO,54
Amenazas,06/02/2018,MASCULINO,42
Amenazas,07/02/2018,FEMENINO,34
Amenazas,07/02/2018,MASCULINO,64
Amenazas,08/02/2018,FEMENINO,51
Amenazas,08/02/2018,MASCULINO,49
Amenazas,09/02/2018,-,1
Amenazas,09/02/2018,FEMENINO,36
Amenazas,09/02/2018,MASCULINO,51
Amenazas,10/02/2018,FEMENINO,45
Amenazas,10/02/2018,MASCULINO,68
Amenazas,11/02/2018,FEMENINO,42
Amenazas,11/02/2018,MASCULINO,57
Amenazas,12/02/2018,-,2
Amenazas,12/02/2018,FEMENINO,49
Amenazas,12/02/2018,MASCULINO,64
Amenazas,13/02/2018,FEMENINO,57
Amenazas,13/02/2018,MASCULINO,53
Amenazas,14/02/2018,FEMENINO,51
Amenazas,14/02/2018,MASCULINO,55
Amenazas,15/02/2018,FEMENINO,59
Amenazas,15/02/2018,MASCULINO,74
Amenazas,16/02/2018,FEMENINO,65
Amenazas,16/02/2018,MASCULINO,75
Amenazas,17/02/2018,FEMENINO,41
Amenazas,17/02/2018,MASCULINO,47
Amenazas,18/02/2018,FEMENINO,43
Amenazas,18/02/2018,MASCULINO,60
Amenazas,19/02/2018,-,1
Amenazas,19/02/2018,FEMENINO,58
Amenazas,19/02/2018,MASCULINO,72
Amenazas,20/02/2018,FEMENINO,79
Amenazas,20/02/2018,MASCULINO,80
Amenazas,21/02/2018,-,1
Amenazas,21/02/2018,FEMENINO,70
Amenazas,21/02/2018,MASCULINO,52
Amenazas,22/02/2018,FEMENINO,66
Amenazas,22/02/2018,MASCULINO,71
Amenazas,23/02/2018,FEMENINO,70
Amenazas,23/02/2018,MASCULINO,88
Amenazas,24/02/2018,FEMENINO,54
Amenazas,24/02/2018,MASCULINO,87
Amenazas,25/02/2018,FEMENINO,72
Amenazas,25/02/2018,MASCULINO,68
Amenazas,26/02/2018,-,1
Amenazas,26/02/2018,FEMENINO,80
Amenazas,26/02/2018,MASCULINO,84
Amenazas,27/02/2018,FEMENINO,74
Amenazas,27/02/2018,MASCULINO,91
Amenazas,28/02/2018,FEMENINO,78
Amenazas,28/02/2018,MASCULINO,99
Amenazas,01/03/2018,FEMENINO,86
Amenazas,01/03/2018,MASCULINO,99
Amenazas,02/03/2018,FEMENINO,65
Amenazas,02/03/2018,MASCULINO,94
Amenazas,03/03/2018,FEMENINO,67
Amenazas,03/03/2018,MASCULINO,61
Amenazas,04/03/2018,FEMENINO,56
Amenazas,04/03/2018,MASCULINO,67
Amenazas,05/03/2018,FEMENINO,72
Amenazas,05/03/2018,MASCULINO,84
Amenazas,06/03/2018,FEMENINO,74
Amenazas,06/03/2018,MASCULINO,86
Amenazas,07/03/2018,FEMENINO,93
Amenazas,07/03/2018,MASCULINO,90
Amenazas,08/03/2018,FEMENINO,100
Amenazas,08/03/2018,MASCULINO,78
Amenazas,09/03/2018,FEMENINO,79
Amenazas,09/03/2018,MASCULINO,81
Amenazas,10/03/2018,-,1
Amenazas,10/03/2018,FEMENINO,67
Amenazas,10/03/2018,MASCULINO,86
Amenazas,11/03/2018,FEMENINO,71
Amenazas,11/03/2018,MASCULINO,92
Amenazas,12/03/2018,FEMENINO,82
Amenazas,12/03/2018,MASCULINO,83
Amenazas,13/03/2018,FEMENINO,62
Amenazas,13/03/2018,MASCULINO,96
Amenazas,14/03/2018,FEMENINO,74
Amenazas,14/03/2018,MASCULINO,79
Amenazas,15/03/2018,FEMENINO,67
Amenazas,15/03/2018,MASCULINO,77
Amenazas,16/03/2018,FEMENINO,57
Amenazas,16/03/2018,MASCULINO,71
Amenazas,17/03/2018,FEMENINO,75
Amenazas,17/03/2018,MASCULINO,73
Amenazas,18/03/2018,FEMENINO,64
Amenazas,18/03/2018,MASCULINO,73
Amenazas,19/03/2018,FEMENINO,48
Amenazas,19/03/2018,MASCULINO,56
Amenazas,20/03/2018,FEMENINO,77
Amenazas,20/03/2018,MASCULINO,100
Amenazas,21/03/2018,-,1
Amenazas,21/03/2018,FEMENINO,72
Amenazas,21/03/2018,MASCULINO,87
Amenazas,22/03/2018,FEMENINO,72
Amenazas,22/03/2018,MASCULINO,78
Amenazas,23/03/2018,FEMENINO,63
Amenazas,23/03/2018,MASCULINO,71
Amenazas,24/03/2018,FEMENINO,52
Amenazas,24/03/2018,MASCULINO,47
Amenazas,25/03/2018,FEMENINO,47
Amenazas,25/03/2018,MASCULINO,66
Amenazas,26/03/2018,FEMENINO,51
Amenazas,26/03/2018,MASCULINO,68
Amenazas,27/03/2018,-,1
Amenazas,27/03/2018,FEMENINO,58
Amenazas,27/03/2018,MASCULINO,66
Amenazas,28/03/2018,FEMENINO,76
Amenazas,28/03/2018,MASCULINO,62
Amenazas,29/03/2018,FEMENINO,33
Amenazas,29/03/2018,MASCULINO,40
Amenazas,30/03/2018,FEMENINO,32
Amenazas,30/03/2018,MASCULINO,40
Amenazas,31/03/2018,FEMENINO,29
Amenazas,31/03/2018,MASCULINO,52
Amenazas,01/04/2018,FEMENINO,64
Amenazas,01/04/2018,MASCULINO,52
Amenazas,02/04/2018,FEMENINO,73
Amenazas,02/04/2018,MASCULINO,73
Amenazas,03/04/2018,FEMENINO,81
Amenazas,03/04/2018,MASCULINO,87
Amenazas,04/04/2018,-,3
Amenazas,04/04/2018,FEMENINO,60
Amenazas,04/04/2018,MASCULINO,74
Amenazas,05/04/2018,FEMENINO,66
Amenazas,05/04/2018,MASCULINO,71
Amenazas,06/04/2018,-,1
Amenazas,06/04/2018,FEMENINO,63
Amenazas,06/04/2018,MASCULINO,78
Amenazas,07/04/2018,FEMENINO,88
Amenazas,07/04/2018,MASCULINO,70
Amenazas,08/04/2018,FEMENINO,71
Amenazas,08/04/2018,MASCULINO,58
Amenazas,09/04/2018,FEMENINO,78
Amenazas,09/04/2018,MASCULINO,108
Amenazas,10/04/2018,FEMENINO,77
Amenazas,10/04/2018,MASCULINO,84
Amenazas,11/04/2018,FEMENINO,75
Amenazas,11/04/2018,MASCULINO,85
Amenazas,12/04/2018,-,1
Amenazas,12/04/2018,FEMENINO,81
Amenazas,12/04/2018,MASCULINO,74
Amenazas,13/04/2018,-,2
Amenazas,13/04/2018,FEMENINO,73
Amenazas,13/04/2018,MASCULINO,74
Amenazas,14/04/2018,FEMENINO,78
Amenazas,14/04/2018,MASCULINO,73
Amenazas,15/04/2018,FEMENINO,78
Amenazas,15/04/2018,MASCULINO,116
Amenazas,16/04/2018,-,1
Amenazas,16/04/2018,FEMENINO,90
Amenazas,16/04/2018,MASCULINO,91
Amenazas,17/04/2018,FEMENINO,68
Amenazas,17/04/2018,MASCULINO,69
Amenazas,18/04/2018,FEMENINO,84
Amenazas,18/04/2018,MASCULINO,72
Amenazas,19/04/2018,FEMENINO,75
Amenazas,19/04/2018,MASCULINO,83
Amenazas,20/04/2018,FEMENINO,70
Amenazas,20/04/2018,MASCULINO,91
Amenazas,21/04/2018,FEMENINO,58
Amenazas,21/04/2018,MASCULINO,46
Amenazas,22/04/2018,FEMENINO,78
Amenazas,22/04/2018,MASCULINO,75
Amenazas,23/04/2018,FEMENINO,87
Amenazas,23/04/2018,MASCULINO,81
Amenazas,24/04/2018,FEMENINO,49
Amenazas,24/04/2018,MASCULINO,88
Amenazas,25/04/2018,FEMENINO,78
Amenazas,25/04/2018,MASCULINO,84
Amenazas,26/04/2018,FEMENINO,59
Amenazas,26/04/2018,MASCULINO,80
Amenazas,27/04/2018,FEMENINO,43
Amenazas,27/04/2018,MASCULINO,75
Amenazas,28/04/2018,FEMENINO,57
Amenazas,28/04/2018,MASCULINO,60
Amenazas,29/04/2018,FEMENINO,56
Amenazas,29/04/2018,MASCULINO,51
Amenazas,30/04/2018,FEMENINO,57
Amenazas,30/04/2018,MASCULINO,82
Amenazas,01/05/2018,FEMENINO,58
Amenazas,01/05/2018,MASCULINO,81
Amenazas,02/05/2018,FEMENINO,83
Amenazas,02/05/2018,MASCULINO,85
Amenazas,03/05/2018,FEMENINO,72
Amenazas,03/05/2018,MASCULINO,87
Amenazas,04/05/2018,FEMENINO,57
Amenazas,04/05/2018,MASCULINO,71
Amenazas,05/05/2018,-,1
Amenazas,05/05/2018,FEMENINO,63
Amenazas,05/05/2018,MASCULINO,48
Amenazas,06/05/2018,FEMENINO,60
Amenazas,06/05/2018,MASCULINO,65
Amenazas,07/05/2018,FEMENINO,76
Amenazas,07/05/2018,MASCULINO,85
Amenazas,08/05/2018,-,1
Amenazas,08/05/2018,FEMENINO,60
Amenazas,08/05/2018,MASCULINO,84
Amenazas,09/05/2018,FEMENINO,64
Amenazas,09/05/2018,MASCULINO,83
Amenazas,10/05/2018,FEMENINO,67
Amenazas,10/05/2018,MASCULINO,60
Amenazas,11/05/2018,FEMENINO,74
Amenazas,11/05/2018,MASCULINO,67
Amenazas,12/05/2018,FEMENINO,45
Amenazas,12/05/2018,MASCULINO,45
Amenazas,13/05/2018,FEMENINO,58
Amenazas,13/05/2018,MASCULINO,69
Amenazas,14/05/2018,FEMENINO,49
Amenazas,14/05/2018,MASCULINO,56
Amenazas,15/05/2018,FEMENINO,94
Amenazas,15/05/2018,MASCULINO,82
Amenazas,16/05/2018,FEMENINO,80
Amenazas,16/05/2018,MASCULINO,83
Amenazas,17/05/2018,FEMENINO,83
Amenazas,17/05/2018,MASCULINO,70
Amenazas,18/05/2018,FEMENINO,61
Amenazas,18/05/2018,MASCULINO,68
Amenazas,19/05/2018,FEMENINO,52
Amenazas,19/05/2018,MASCULINO,53
Amenazas,20/05/2018,FEMENINO,74
Amenazas,20/05/2018,MASCULINO,76
Amenazas,21/05/2018,FEMENINO,71
Amenazas,21/05/2018,MASCULINO,85
Amenazas,22/05/2018,-,1
Amenazas,22/05/2018,FEMENINO,83
Amenazas,22/05/2018,MASCULINO,78
Amenazas,23/05/2018,FEMENINO,75
Amenazas,23/05/2018,MASCULINO,64
Amenazas,24/05/2018,FEMENINO,71
Amenazas,24/05/2018,MASCULINO,85
Amenazas,25/05/2018,FEMENINO,80
Amenazas,25/05/2018,MASCULINO,78
Amenazas,26/05/2018,FEMENINO,46
Amenazas,26/05/2018,MASCULINO,36
Amenazas,27/05/2018,FEMENINO,51
Amenazas,27/05/2018,MASCULINO,62
Amenazas,28/05/2018,-,1
Amenazas,28/05/2018,FEMENINO,72
Amenazas,28/05/2018,MASCULINO,79
Amenazas,29/05/2018,FEMENINO,69
Amenazas,29/05/2018,MASCULINO,74
Amenazas,30/05/2018,-,1
Amenazas,30/05/2018,FEMENINO,80
Amenazas,30/05/2018,MASCULINO,90
Amenazas,31/05/2018,FEMENINO,62
Amenazas,31/05/2018,MASCULINO,68
Amenazas,01/06/2018,FEMENINO,72
Amenazas,01/06/2018,MASCULINO,77
Amenazas,02/06/2018,FEMENINO,65
Amenazas,02/06/2018,MASCULINO,77
Amenazas,03/06/2018,FEMENINO,50
Amenazas,03/06/2018,MASCULINO,67
Amenazas,04/06/2018,FEMENINO,50
Amenazas,04/06/2018,MASCULINO,43
Amenazas,05/06/2018,FEMENINO,70
Amenazas,05/06/2018,MASCULINO,67
Amenazas,06/06/2018,-,1
Amenazas,06/06/2018,FEMENINO,60
Amenazas,06/06/2018,MASCULINO,68
Amenazas,07/06/2018,FEMENINO,57
Amenazas,07/06/2018,MASCULINO,62
Amenazas,08/06/2018,FEMENINO,68
Amenazas,08/06/2018,MASCULINO,67
Amenazas,09/06/2018,FEMENINO,54
Amenazas,09/06/2018,MASCULINO,55
Amenazas,10/06/2018,FEMENINO,77
Amenazas,10/06/2018,MASCULINO,68
Amenazas,11/06/2018,FEMENINO,54
Amenazas,11/06/2018,MASCULINO,50
Amenazas,12/06/2018,FEMENINO,67
Amenazas,12/06/2018,MASCULINO,64
Amenazas,13/06/2018,FEMENINO,70
Amenazas,13/06/2018,MASCULINO,70
Amenazas,14/06/2018,FEMENINO,66
Amenazas,14/06/2018,MASCULINO,67
Amenazas,15/06/2018,FEMENINO,54
Amenazas,15/06/2018,MASCULINO,68
Amenazas,16/06/2018,FEMENINO,47
Amenazas,16/06/2018,MASCULINO,56
Amenazas,17/06/2018,FEMENINO,55
Amenazas,17/06/2018,MASCULINO,43
Amenazas,18/06/2018,FEMENINO,64
Amenazas,18/06/2018,MASCULINO,74
Amenazas,19/06/2018,FEMENINO,72
Amenazas,19/06/2018,MASCULINO,61
Amenazas,20/06/2018,FEMENINO,66
Amenazas,20/06/2018,MASCULINO,75
Amenazas,21/06/2018,FEMENINO,42
Amenazas,21/06/2018,MASCULINO,52
Amenazas,22/06/2018,FEMENINO,50
Amenazas,22/06/2018,MASCULINO,54
Amenazas,23/06/2018,FEMENINO,25
Amenazas,23/06/2018,MASCULINO,38
Amenazas,24/06/2018,FEMENINO,56
Amenazas,24/06/2018,MASCULINO,72
Amenazas,25/06/2018,-,1
Amenazas,25/06/2018,FEMENINO,47
Amenazas,25/06/2018,MASCULINO,41
Amenazas,26/06/2018,FEMENINO,58
Amenazas,26/06/2018,MASCULINO,45
Amenazas,27/06/2018,FEMENINO,37
Amenazas,27/06/2018,MASCULINO,48
Amenazas,28/06/2018,FEMENINO,42
Amenazas,28/06/2018,MASCULINO,57
Amenazas,29/06/2018,-,1
Amenazas,29/06/2018,FEMENINO,43
Amenazas,29/06/2018,MASCULINO,39
Amenazas,30/06/2018,-,1
Amenazas,30/06/2018,FEMENINO,26
Amenazas,30/06/2018,MASCULINO,29
Amenazas,01/07/2018,-,1
Amenazas,01/07/2018,FEMENINO,29
Amenazas,01/07/2018,MASCULINO,28
Amenazas,02/07/2018,FEMENINO,20
Amenazas,02/07/2018,MASCULINO,40
Amenazas,03/07/2018,FEMENINO,34
Amenazas,03/07/2018,MASCULINO,46
Amenazas,04/07/2018,FEMENINO,39
Amenazas,04/07/2018,MASCULINO,49
Amenazas,05/07/2018,FEMENINO,27
Amenazas,05/07/2018,MASCULINO,22
Amenazas,06/07/2018,FEMENINO,20
Amenazas,06/07/2018,MASCULINO,15
Amenazas,07/07/2018,FEMENINO,5
Amenazas,07/07/2018,MASCULINO,5
Amenazas,08/07/2018,MASCULINO,1
